Voltage (V),Current (A),Power (MW),Reactive Power (MVAR),Frequency (Hz),Power Factor (PF),Load Demand (MW),Generation Capacity (MW),Transformer Temperature (°C),Line Impedance (Ω),Short-Circuit Current (kA),Circuit Breaker Status,Relay Trip Signals,Weather Temperature (°C),Weather Humidity (%),Wind Speed (m/s),Rainfall (mm),OUTAGE.START.DATE,Time Hour,Time Day,Time Season,Blackout History (0/1),Blackout
223.57000247046045,55.130854200972934,444.9448068291512,85.52070539064425,50.15706474822533,0.9466943803023996,497.5645842427636,614.5940960639438,78.15719422296524,0.28766214616017716,8.75587033011009,1,0,37.70734197889102,63.97509538602456,2.028521068554986,4.457998403881728,2023-01-08 17:00:00,9,21,2,0,0
220.98260584850735,58.95355430762599,410.3667341407938,89.74822406042982,50.39537965611626,0.9844247987280783,323.6082421579191,331.41353821357905,69.31294293402946,0.5199379920654008,9.306251216219813,0,1,27.306536592659366,64.67090251617108,2.222118961873891,0.048486758465346516,2023-02-10 02:00:00,1,30,2,0,0
219.86242547474683,57.060789138151314,442.58993247164017,91.4203856525516,49.62432726519832,0.8803091176062897,445.49238522279614,504.7500321690081,70.7139776305129,0.7022212562972086,8.667365566910748,0,1,32.925843721045936,58.390590848491804,6.93179852898716,0.48546261918770905,2023-03-06 04:00:00,3,27,1,1,0
227.2063664453306,59.653974845911705,360.97780748465374,149.94830252839708,50.47407147523602,1.0,417.2212251772397,539.737260543966,79.18091427506602,0.6784635606949773,9.59027873145723,1,0,31.44883572178268,80.48748433184812,4.7999179245388,0.3157264297306798,2023-01-12 06:00:00,11,23,1,1,0
212.60739004816287,51.598563919974005,418.8999136371155,115.11331677488629,50.34947653585871,0.9349236852115326,445.6886441454414,550.939044245982,70.85789219072467,0.4552637050838784,9.552661451604168,1,0,33.56783075789514,38.85964714745218,3.8813560450486344,1.6508324177988722,2023-01-02 20:00:00,1,20,2,0,0
222.48999145622724,49.24048976357477,389.77302595441444,96.71516029935937,50.01489808256071,0.9475044883479419,510.0937272185969,603.2400538590559,83.5835123300539,0.5520677767080073,8.668932265982642,0,1,27.704883747528424,66.4699827952957,3.9176618064289963,2.0969497836062296,2023-01-16 11:00:00,10,28,3,1,0
231.35346428902199,49.51347648429549,441.509234658223,107.85827021096432,51.30342958157488,0.9634653094781168,352.1195413298901,536.1513499238407,103.24167009402728,0.5620829945289866,9.604942791417571,1,1,29.750908345469988,51.4108758659234,8.21291673595728,1.0474148837699588,2023-01-25 07:00:00,22,2,1,0,0
224.36228664140071,54.63288530118106,694.5195074276933,97.72666621837129,49.63291906693949,1.0,469.43307296896177,560.1429659367462,68.08665138837223,0.734030021585698,9.13313672471971,0,0,29.968038399701065,68.29491236507053,4.1189661112803755,2.5961185056538154,2023-02-09 05:00:00,7,16,1,1,0
220.41141994637712,54.57280404615241,464.91505699235256,94.68878974962918,51.060496782922556,0.8955328681143946,499.5726134712802,536.3871401736455,77.1238008602349,0.5172158669606441,9.32450193459613,1,0,36.26137738765308,29.522646655167886,0.6892746578841651,0.31657871587559305,2023-02-04 02:00:00,3,13,2,1,0
215.58071281899433,49.7347874075094,483.5664794114609,108.18877061284505,50.69433226005124,1.0,509.272650826891,423.73314655909746,76.62085692646775,0.34563694781263155,11.694222414878805,0,0,32.1585289266074,44.18841844506472,4.913453622077768,0.5248432585712675,2023-01-09 04:00:00,9,18,3,1,1
226.0325448325418,56.220699903060485,283.0322582274298,93.06456846466575,50.21777315949618,1.0,518.5930062389705,532.1182151900679,52.00642303762939,0.49543571466662045,10.09577756535043,0,1,33.17126438235713,64.71770615704044,5.586272212447778,1.8948697179356508,2023-02-07 10:00:00,14,6,2,0,0
223.17585900840984,41.669439429992416,548.9254535076327,106.12901725926682,49.220282110436884,0.9109163963826555,499.35287486491103,635.875483450987,75.19258967351125,0.5822859222783352,12.650617994535477,1,0,24.518522051568745,42.13058841172478,3.8219739213704704,3.5194697006023716,2023-02-11 23:00:00,11,14,2,1,0
220.93227157384715,44.910363742925014,537.9767636040896,79.84176609143589,49.97101800016585,0.8664426417602324,518.9675635239272,460.0697211376274,72.08978526914706,0.3551875224723131,13.526808091837044,1,1,25.052097981354276,71.69465778542278,8.235919368761811,1.8632566664544141,2023-01-10 21:00:00,9,29,3,1,1
224.8777256356118,52.603218387712204,721.2531039397243,95.9307771783939,51.22618495643436,1.0,431.9539820566573,581.6394290530359,68.59769504531987,0.49962514661981483,10.271683496216225,0,1,30.123888732483806,74.15400079191899,8.287651860178187,3.3514473623969314,2023-01-03 11:00:00,1,20,1,1,0
220.21905735989554,51.90423889925058,508.45051456928627,107.47067366823538,50.41524906699298,0.9168654258255982,378.5168143912113,635.3169698454844,71.93406925321618,0.47556829613603513,9.633366315953392,1,0,26.143113868301953,69.06799416151435,5.511317308194548,3.220190820012892,2023-02-21 02:00:00,12,24,0,0,0
219.4273007737369,43.5851309095569,664.3378155804534,110.2024872250015,50.49714941334381,0.9233503140287023,523.5457012523815,674.2888105539118,57.616024214782136,0.49011273743405176,8.592333483861074,0,0,31.5959822232106,77.848795740715,7.265244915543498,8.762958272415935,2023-01-17 14:00:00,14,7,2,1,0
218.8951791308517,45.43879172525812,454.0343227727003,116.85027792910009,50.34116939102983,0.9009526636493315,624.347946054108,449.56396757791185,75.95303399153617,0.3457807105812777,11.9704403456182,0,0,20.605715431284253,70.15351856541537,4.254177191810798,1.022989982304018,2023-02-11 04:00:00,8,5,3,0,1
222.2230133411007,56.464895377257704,528.9183673118725,73.55305130633408,50.39928333655529,0.9974648249187658,410.462679931221,428.3361306636453,80.23684741379165,0.525786161729496,11.068271884531969,0,0,30.848782147684357,62.49879748733789,4.336453212510512,4.878063431564625,2023-03-03 05:00:00,10,6,1,0,0
217.99389764057082,39.84905808172131,536.3115627744523,93.62307289010538,49.13946123951977,0.8749598992368912,496.96082367863545,457.5227417222385,79.39485827995765,0.5040428939833467,8.73470349711996,0,1,30.778586597652204,67.2672635869461,4.833556841193941,6.4953270415786,2023-01-16 05:00:00,10,14,2,0,1
219.89316352825782,38.46667596794255,527.3010717494386,122.33362550135044,50.48570617883618,0.9280786316392363,618.6097041369628,625.8136112567422,60.830098603190095,0.44260653669258,8.468693429509244,1,1,24.565380917497233,33.55939514937594,7.007009724832831,7.369722147242788,2023-03-07 00:00:00,9,8,2,0,0
217.04214305582084,56.38391925608383,359.31849905024615,105.97595560643524,49.612196697698806,0.9686421124327912,431.11186496612964,398.7259385125195,88.59718213000896,0.5020804023772544,8.769215348490246,0,0,26.62060817823844,43.57704761449721,4.9023212177478594,0.5004424908230554,2023-01-13 19:00:00,7,2,0,0,0
221.20376589744285,56.38660168643102,534.1660231952626,100.64286293929122,50.28142724022857,0.9957826902129172,693.1501088160394,438.9342444301327,63.901605107300924,0.6230484356358352,11.275863920110577,1,1,27.136807402878983,70.80245149152402,5.360344710993898,0.04788822112328704,2023-03-02 12:00:00,21,1,1,0,1
214.5384361766371,52.02328796422802,375.5457499915277,107.38032875650335,49.67080864102978,1.0,506.4614759375968,665.9160994188692,66.09168319869218,0.349192412019899,11.735158955012544,1,1,31.007461615666372,67.63744020115008,5.369665776718186,0.6539568969305262,2023-02-23 00:00:00,12,9,2,0,0
212.9907446860386,52.39246864111149,321.3624534645313,87.7092243261781,50.122478546586,0.9507054178126562,456.6250946031121,514.8287209439729,86.87051150666382,0.5144052231526497,11.602257167823907,0,0,32.94511539820961,42.55774496008503,2.183101718795911,0.1035874759153406,2023-01-06 03:00:00,12,29,1,0,0
217.18766612052866,35.51408585366456,445.3958201183279,102.6499428699129,50.32234490164212,0.964189401391904,457.22218430873005,457.25388335242985,92.70641872462673,0.4810500423607871,9.994628548273516,1,0,30.34325728537142,56.24359173844858,7.1977415756879735,1.9718583134300154,2023-02-02 03:00:00,6,10,3,1,0
212.40315017022994,36.54129076526785,463.4494063014734,82.4831518700978,49.472005094036575,0.9609535781268834,554.3807799772886,403.10190897875003,42.496665238042944,0.4811583153091274,9.258407132400947,0,1,28.10395235036721,32.42595398403917,4.405110490711535,0.3999682962675938,2023-01-11 14:00:00,7,27,3,1,1
220.5866369165439,66.42672953255963,467.79718455079416,58.28415122189992,48.879042032745545,0.996868370712684,311.262091004846,343.0489763647528,91.51914336867378,0.6215873562198981,10.672643619243372,1,0,34.53636842395854,63.20793349243424,4.934323298688106,0.8331404562157603,2023-01-13 17:00:00,9,16,3,1,0
219.8782270386951,49.51102816525894,411.2670541144229,126.05180793572464,50.27231228724967,1.0,545.069724116189,579.8595091444392,88.93924530541072,0.4758945785406036,9.620443400864039,0,0,29.329756167489045,67.58000915811049,2.2391358355137077,1.356864479868169,2023-02-12 14:00:00,13,31,1,1,0
217.37739866860113,69.92515353168119,615.9381043300522,124.42589891370297,50.64279111718084,0.9993864257962299,446.28394626065506,532.1503009818935,75.35802600035841,0.4234518779557914,9.264528833448066,1,1,26.32234667046209,29.16450339065675,8.001472765315883,0.0869881253548737,2023-01-29 10:00:00,0,21,2,0,0
232.01707792619138,48.244360545007844,738.8371992870439,133.8469314492641,49.90613648821006,0.9722295997536564,549.648945609854,614.6551361423474,70.2302414004594,0.44943794140808113,9.826611692829244,1,0,30.82319265724869,71.70946011527242,4.8147623496257195,0.40677382796958084,2023-02-16 12:00:00,14,13,0,1,0
218.98163124911517,46.5909212265392,414.7775357002676,123.42335265412294,50.27029477090612,0.8794766291793612,450.29938182376026,495.26070600525645,75.18796191985491,0.4824541564958237,9.421997562797566,0,0,16.649160333142266,67.25867913569208,1.4073672703490092,2.65850108727741,2023-03-06 15:00:00,13,9,3,0,0
215.22438710325324,55.73744421004413,360.2194521575703,68.57160003323399,49.727019036442535,0.9103432668193031,507.8350546614025,554.9292772354207,79.7460392303476,0.5445042699894187,9.94009070774694,1,0,26.222583032315416,67.29529808737044,4.384684117598171,5.698051401134013,2023-03-10 04:00:00,21,28,2,1,0
217.78358874404245,49.0337632998511,470.5544242411966,133.01145926465696,50.22291943761462,0.881526811267197,473.16910934283055,421.6896852855851,74.11739769864958,0.3618450941120561,13.49215503658839,0,1,31.87891066842387,47.19320429957939,7.987142325115759,9.766306365743953,2023-02-27 00:00:00,10,24,2,1,0
216.0755084345888,40.83725899436275,520.084509311571,73.05492164837301,49.82884757827543,0.9681497851716343,497.4418842390383,746.2568808335318,84.57409845232189,0.6688311811452882,9.661572683668906,1,0,23.948554428848098,52.024410690069594,4.0386391800469665,0.7161775876638512,2023-03-03 10:00:00,20,13,0,1,0
214.48205341392114,51.99810433718714,182.32961868039996,64.13847204175221,50.11535587453748,1.0,681.3273969355466,537.3823525244849,68.91408194430721,0.4888481103494207,12.111596476933144,1,1,30.37950511442184,47.805080108850944,5.489218343620954,1.6924931386254514,2023-02-19 03:00:00,8,14,0,0,1
216.53789510063072,39.33765068100775,444.2869427427769,85.51394931584666,49.88836420578335,0.9537443792185778,377.22125363765866,605.311026444974,72.35790715005635,0.6070857597912482,10.175250310339928,0,0,25.683936202694593,61.084018646533465,6.576942080026381,1.7759097309626042,2023-03-16 03:00:00,3,19,0,1,0
221.53649760438304,39.28142766959844,571.0549102297786,85.096644593653,51.062278114914506,0.9144992278554224,496.7461589223492,501.3851781034351,67.27026565833378,0.5720486108254288,11.246510846916946,1,1,33.887543336329486,76.67780053194937,7.107970966754148,2.1185222545094753,2023-01-13 09:00:00,2,11,0,1,0
216.55406090955216,46.78757233882088,448.76257593233066,106.6294179266179,49.51086717536688,0.9267024510963974,621.1012358816098,447.9721423412068,76.95640528312316,0.5653007938309904,7.733849653815686,0,0,22.934110790670996,56.9900528533229,2.7698459231803723,0.7531036731162432,2023-02-12 05:00:00,6,14,1,1,1
221.1204624090521,41.89142488789662,531.1109991143195,112.52869344907889,49.82079821224355,0.9338462128661488,365.65605789763606,567.9002624091988,76.66793664530992,0.4227326609339543,10.344839704182798,0,1,34.92181234791014,82.59250696326691,2.3973494319503064,1.1631923850886847,2023-01-16 06:00:00,5,16,0,0,0
218.75654436908226,60.07443973195198,718.5094895036112,118.56181221982162,50.637341924839745,0.8741668726857039,687.1507366845697,642.4638731215175,75.70864997055136,0.5543806653888118,14.93185466292273,0,0,32.77585884489331,71.41117142453038,6.8133580634056115,0.7760196824353931,2023-03-01 20:00:00,16,16,0,0,1
221.50895949909733,65.9058207261785,478.8615770182031,117.96234648244695,49.86378654953457,0.9951760341901751,475.94599693903615,759.3012294766786,79.45396772114286,0.22435372029092887,11.133960526534201,0,1,37.7239867319213,70.84470769646735,6.0682268164235715,0.2809740441005045,2023-03-06 11:00:00,21,20,1,0,0
226.57457226792025,37.007836365541756,472.51546993302077,91.93868263926555,49.850061262751694,0.9048353444610445,349.39027053660584,426.883473922304,68.13938473456321,0.34609450784295315,7.208219531072762,1,0,34.69504939260919,69.30129884249182,3.2291592878100457,7.950819760879992,2023-03-15 07:00:00,17,22,3,1,0
227.37678108474776,66.61470165728018,416.57181899653756,75.33797389970289,50.95862957421306,0.9739969870574139,443.16118068719834,367.28792046642445,73.5284469478314,0.40499581197341833,9.422045483467683,0,0,41.95324067167924,37.47260221628822,5.738496886701914,3.9067577084512335,2023-01-15 15:00:00,3,22,3,0,1
225.01766448946012,61.26705136827583,559.0422061251463,104.98835375370084,50.03921962304184,0.9786723746677699,408.4806734268776,487.60191492994227,75.3178390487064,0.6105593145289484,11.138059074519518,0,1,28.493676577128817,52.84635108604017,4.007273741007998,4.518931834603178,2023-01-03 19:00:00,15,14,0,1,0
218.2567393279607,27.617687666750278,476.86990570703006,113.86435203317409,49.841660227032875,1.0,487.5010815877583,350.4982207024692,71.81819282473317,0.5245528172056169,9.137640559300856,1,0,24.23777765945566,63.18139566264145,6.984709462493577,7.266855032201203,2023-02-15 00:00:00,7,15,0,0,1
212.1840459565167,45.96924010934969,392.1487258635403,100.64370174073679,50.16539190326912,1.0,415.186142068059,690.9763251664574,82.64292581420433,0.6127924985516827,10.484516313240572,0,1,34.068449835203644,50.90048150666085,6.7908817818966485,4.684813532284485,2023-03-09 03:00:00,18,28,2,1,0
216.3712809342327,54.32959825360696,502.73133798514385,95.59772537490343,49.529298415498985,0.982548283938972,596.6631038773202,556.245086862561,65.19686254049402,0.5314289315478707,8.63451431039153,0,0,27.96050537728176,66.75224640089598,8.824400841217868,0.9567043304380034,2023-02-01 01:00:00,23,4,3,0,0
216.32235028705117,52.25264117247549,514.6935298386687,107.7149993636339,49.39557056768964,0.9425888555578439,524.6623709620885,586.6542531982631,86.94148148013127,0.35447110240987845,9.075768072400287,1,1,31.306828710567867,47.594436524478176,4.246790512116938,0.5543313519744607,2023-02-22 20:00:00,14,12,2,0,0
211.91844695781705,65.94442391749197,450.2038153182158,110.3228807917276,49.975617174078444,0.8,341.99471199731425,628.5671909183638,75.6882365770465,0.41284894056668425,7.175482745164399,1,1,23.191817259100937,59.805094819746145,2.701498961619435,2.842956521853838,2023-03-14 07:00:00,23,13,2,0,0
225.89720060360642,51.89706167610396,293.49169537436796,94.30326124515597,50.72347207319349,0.9584987269874634,448.85061553979864,643.6871893518224,81.67355284454678,0.46097324690683816,8.479475200593042,0,0,35.407032721962416,87.22010171569181,7.645636538300843,5.05908851341416,2023-01-17 10:00:00,5,28,1,1,0
211.4870819788108,40.81313488513906,519.9423985986767,100.69615080999664,50.68008406541401,0.8877424712019957,338.65724591688263,758.4597800331469,75.33223238516959,0.6431749484241079,10.496924842262583,1,1,34.17013784363165,62.66859389259301,8.367986675038141,0.23373331210000192,2023-01-31 13:00:00,20,9,3,0,0
220.98277388255786,49.93478684770542,250.19389825070607,73.90821112399055,49.97207390867359,1.0,397.44645220404414,619.4414420090238,84.39319890232456,0.4649047257861912,9.175895460430157,0,1,37.490251422682974,60.35430903621975,8.711957843612831,0.6078722701963497,2023-02-03 21:00:00,19,13,2,1,0
214.1494348697032,58.41983695452127,524.0205843946223,117.8846554900187,49.33549618138827,0.9570557248352796,281.32071908957806,457.0113762427285,85.759341227008,0.5039462199303931,9.739170346365777,1,1,34.7513964174414,49.85550133147945,5.995625532826618,2.828324174411455,2023-02-26 06:00:00,14,8,3,1,0
223.05185132716733,61.254347844147695,405.7441994208124,87.92282137526091,50.04991315754988,0.8615792287180963,501.30454089237537,570.8763331049305,82.62958256713972,0.40590640473571143,9.685643000139663,1,0,21.19208786372676,48.80795968956143,7.553388398679298,0.5808460224125527,2023-01-13 15:00:00,2,11,2,0,0
221.66831052643474,43.49976065593102,257.36079294647914,110.37586034903443,49.77489905416708,1.0,265.03216837700825,341.42587180537373,77.40580757726592,0.6889813903893843,10.952530034513112,0,1,37.05552504556068,64.70902608465248,2.1112289710034586,2.733235582094487,2023-01-25 17:00:00,3,3,0,0,0
229.1300485677347,55.15628088443957,277.9578991064874,96.71701174556452,50.21550484606504,0.9426684112978199,514.574416017073,543.1518772046461,82.57754780208184,0.48214177304857747,15.566470284494658,0,1,31.699394906574543,69.6974694839399,3.21401896583954,0.9181260209649267,2023-02-27 11:00:00,7,29,3,0,0
214.77595402989482,52.83751023661501,727.7086498053304,114.98565113758903,50.51098138833907,0.9022780686854518,425.3732898714628,337.18350720728597,92.49766505880831,0.30499220734756194,10.655278473442841,0,1,34.90574759700392,51.36239681702985,3.8954510191547107,0.17384486027485058,2023-03-01 08:00:00,19,29,2,0,1
226.0418311529657,40.54493120057269,387.8248897144112,77.48690064398829,49.29996438279913,0.9543602496018633,422.7368848512567,611.9408428753648,66.87415485744734,0.4892872782829324,8.95021486872703,1,0,22.62160625904921,87.43364448655768,2.09273220256341,16.06822530963864,2023-03-04 09:00:00,23,19,1,1,0
223.40976485647482,47.714000846599816,491.2564671222819,109.00991447556069,50.891452800032575,0.9357605295242302,519.6445046547004,529.7417343064312,72.87310265694882,0.478452328383566,12.052838754269201,1,0,33.293454069528096,50.723184144308775,5.454031473911812,1.0044173116848425,2023-01-14 04:00:00,20,20,1,0,0
211.15780317218574,34.54270213309267,584.3839509641737,117.06330612826383,49.93459970313652,0.9236758822602538,492.8776443325195,592.4428176235413,74.58482030731929,0.2740613742095814,6.673226577280934,0,1,39.87186577544648,69.60505666394508,5.706612879654739,2.4426857167957587,2023-03-05 19:00:00,10,26,0,1,0
215.25300555584028,41.31707268123634,540.4212865277332,114.49183557446246,50.67601968298716,0.9271157719160461,518.7128676883834,595.695273612782,64.05307955972629,0.587620599167166,11.39686556412595,1,0,32.790620065416974,45.39963870848855,8.240223210012875,0.8003568040930701,2023-02-01 10:00:00,11,24,1,1,0
212.48428523440947,56.897078052451945,569.8688813517043,92.87815902761889,49.80235822599191,0.9531851179882885,518.4638440923718,318.49915604929095,66.53280672073494,0.5107186464782416,10.44029038070255,0,1,39.362243304043616,43.710955193942354,5.851876221897177,1.2321981750396123,2023-01-27 19:00:00,8,11,0,0,1
216.7408194609892,58.90383163519786,488.91874397209125,133.4688377124597,50.058853709230476,0.9910071797061529,351.75259453661295,504.72700550198437,86.04175156543675,0.5410506791486381,9.812095268735431,1,0,28.323214647270035,52.162464871757734,4.738599346534919,0.8626840366189452,2023-01-23 06:00:00,5,10,2,0,0
233.16191032418695,55.346290861224354,571.587274469096,108.9697090839288,51.049703760251255,1.0,525.7681785864418,506.64742645475116,75.21626630593565,0.5574081282106536,6.691928999478595,0,0,33.80884863131887,76.0337762285705,6.7107024140021725,2.228032292988947,2023-02-01 11:00:00,9,15,0,1,0
219.702373219691,48.62628211600603,421.06614942803253,81.55174030312094,49.98397881465976,1.0,423.96474900366127,469.6643261950527,87.09531401136269,0.5931011854869105,9.677745026627997,0,0,36.871454567866884,70.1428240736752,5.1099517431245705,6.298985918259219,2023-01-11 21:00:00,2,29,2,0,0
221.90967726115775,22.524951572747653,396.2933926430004,114.06280394472098,49.49796018352249,0.9799544879631904,483.6470648085309,589.6189715826246,79.2776894435061,0.5824086580544263,8.493471576525716,1,1,35.031891374018905,59.975809914082376,5.015881046046476,1.4093470915277058,2023-02-15 04:00:00,5,25,1,0,0
216.0373963078365,43.05286868910942,438.56768559037056,115.72812423991633,50.88245690277539,0.9890971267725959,434.45196379273006,435.68976953371305,95.44938798031026,0.20662293527705228,10.389677637971193,0,0,29.493701557717444,45.693545011923035,5.855272651104737,3.8930098160610096,2023-01-11 00:00:00,7,5,1,1,0
226.23042596248814,60.729780477660114,486.7863411098453,111.52902690244845,50.76340633178863,0.9593553550062546,595.8252557504777,472.6476618445803,59.05823674732396,0.4026032955750899,11.466431675243188,0,0,37.937904564211834,57.84930742740037,6.240103735278168,1.0476963265404988,2023-01-28 22:00:00,5,21,1,1,1
224.0643105941948,34.46241233983936,542.9340822801735,97.90064584872752,48.61309253003304,0.9564999112900797,530.5416123513994,395.13365752373727,85.97075306412628,0.5536290062565469,9.75445714862638,0,1,24.754356350560734,91.10496263150633,8.949304724443618,5.9175883833433955,2023-01-13 10:00:00,15,6,3,1,1
219.04658799618326,44.64664912983777,439.16492353206627,131.02490532855458,49.54867282000609,0.9151769455106655,502.83151988682874,457.7269418996252,85.02809751955141,0.45493318224319923,9.817237479144113,0,1,33.91520453643221,71.6400428990209,3.514024194655823,6.66420100640182,2023-02-16 06:00:00,14,5,0,1,1
216.61803848970365,49.66387435296287,585.2468643432951,95.07329437640304,50.87292948513657,0.9256684405905365,463.1068554713367,579.9578627813753,93.1290722065875,0.3969877894703224,11.568340347448952,0,0,25.160185802691018,63.08481998894577,4.575974215330916,4.525556950791,2023-02-10 06:00:00,4,21,1,1,0
221.44584321953909,46.29491901409971,412.17367471765334,110.74824005640761,49.685389663576316,0.963420663684728,583.2266581429652,590.1131200712919,78.67529047561412,0.5473731660768657,10.462923164997546,0,1,38.16122629449433,57.52955928813112,6.413804561253842,1.9373580749850685,2023-02-05 06:00:00,18,2,3,1,0
218.65296582777722,30.298961822881644,384.88462634471307,77.93631237533813,50.48266333358056,0.935907757530145,497.3357232828243,536.6338865950656,80.04154550950278,0.6109207982586731,13.521256069248984,0,0,22.46343209259069,58.845531953393476,5.957182219739486,3.2790772575860285,2023-01-19 00:00:00,19,15,0,0,0
227.69018283232984,47.850789697112646,587.231538002845,107.63468337925019,50.118071204939554,0.9239684696718851,505.3726218675945,533.1551640177496,71.3494496719503,0.5205184890736183,9.252558259019132,1,0,27.277359415326522,83.25118235941639,5.606784750395562,1.427251747837279,2023-01-03 23:00:00,4,4,1,1,0
217.0030367727799,46.42554577189573,664.0614563488288,86.31016538774406,50.33362257371462,0.896628303351975,439.53148255414675,512.8293653715032,69.7721878343383,0.5550573593701598,9.50689278484802,1,1,32.85445793184152,41.07121534743537,2.092787109780952,1.4817328367497868,2023-01-16 21:00:00,21,11,0,0,0
223.8731702671467,51.93589911367545,480.4609648822976,86.56975586038908,49.326002107816414,0.9374224049907931,553.3791750128113,379.994346283662,76.89334036180166,0.6609541657038369,11.849155731725702,0,1,36.77144099792215,73.61588279563048,6.008688349258643,0.7190475900302076,2023-01-11 19:00:00,13,30,2,0,1
218.07458859791842,67.75310892609512,555.0797572273664,102.21772765656836,49.63148531942365,0.8935682742810396,542.3498192737414,383.3788409097774,76.49995089907739,0.27167195424727697,9.86106789677485,1,0,24.613055180505317,74.63209433506702,2.6061241466637917,1.0274290133880934,2023-01-03 03:00:00,13,22,1,0,1
230.7659122875578,41.64857098369977,535.566894856323,106.16019804434681,49.632594551232906,0.9095326657602559,539.5037635795212,634.6471877487902,84.9795432214255,0.35117417871769674,11.806335183989553,1,1,34.455393386986984,67.67464595204362,5.17966824425691,10.882936614610532,2023-01-16 14:00:00,13,20,1,1,0
217.18137723598014,35.324747342475604,422.7431251243759,101.97867574057767,49.844531241824455,0.9510611325417129,463.53885893184656,652.2617841260773,66.65840953283418,0.3556884710822189,9.292589915488836,0,0,34.4815509288933,54.727683521944535,6.546522442840289,0.4852141555060985,2023-01-15 03:00:00,14,21,3,0,0
219.66960100676343,34.821262533191906,607.0365160229929,102.05834781046474,49.79792142026035,0.8737168795356578,525.6850640648922,563.7952262979755,74.14581167166934,0.3648925541548502,12.570973899417972,1,0,25.96002415442564,57.04444709584759,2.7243356984140603,1.5398759011199097,2023-01-23 04:00:00,20,1,1,0,0
221.54910355113515,45.36838637914601,481.614610684079,103.8530306529605,50.47185775287802,0.9400715406559519,527.5771333801104,687.5129939690225,67.5460666796227,0.46714334837470417,10.352425411277245,0,1,23.35962483622644,64.11724361442631,3.330918895134592,3.3724242955954535,2023-02-20 21:00:00,10,28,2,0,0
220.0517630992169,53.889787293521834,372.8080998887277,60.73421704322052,49.78384940709523,0.9173128985096516,450.3999452996272,529.238145899897,84.07611811046769,0.3973931917258842,11.200232910489012,1,0,31.38776985079931,45.34763811187029,5.981319361450775,2.472194741094618,2023-02-24 18:00:00,1,8,2,1,0
211.3014311061095,56.81359510442948,452.8684278848882,111.9820666372719,49.95683107087664,1.0,627.3409611001535,300.6352073741126,80.85070202458373,0.5742995410939151,8.439565703724718,1,1,18.946502363047223,65.69509283526607,5.503927208256132,6.934952861688181,2023-02-14 07:00:00,14,9,2,0,1
214.66098539210404,41.8759765106258,419.84724098954587,87.77645695961345,51.120463278102896,0.8999864738611605,509.19293768194206,467.81344834482536,73.19864395590149,0.5561711027918443,11.75472441841295,1,0,32.49284845502113,51.977357182129325,3.1555509573322293,0.5062033592876637,2023-03-14 09:00:00,20,5,1,0,0
220.35026081556592,58.79417041137403,329.80977699816646,100.68543628400444,49.92732528884306,0.9086817357367065,450.8685521362931,569.2437339154167,66.01509513227155,0.4508589583310437,8.02124345852056,1,1,37.03605510739198,70.12818645620257,3.5619904455499363,1.2796577604474368,2023-03-14 14:00:00,18,1,0,1,0
216.64188316030973,44.86803635486604,715.4928677383142,79.91418873011494,50.71366432579738,0.9716770805236264,270.71218612742877,488.3396557096926,91.38281183136422,0.5660258706706549,14.10079330222302,1,0,31.27561544061725,47.93186077958876,3.907633273116362,1.4469650568514871,2023-02-13 23:00:00,17,22,1,0,0
217.21254107496082,25.116726465870105,586.8772500590771,68.63711373159899,49.61682369536749,0.9977694285589925,518.8155435197668,569.8914400964414,86.42054592352247,0.5536824683955676,7.004282650441066,0,0,32.29293389974291,69.58530713203477,2.870933159276577,3.9689571243945876,2023-02-21 06:00:00,1,8,1,1,0
221.21900356885598,65.54160420714774,478.11337482643745,102.78057373906252,49.19141405497723,0.8868518531566338,369.7018750006588,419.44440288162525,71.39295499550427,0.5424919602393684,12.576420942132167,1,0,23.840657229216948,69.24066595519226,8.903972863377202,0.9378405843146372,2023-02-09 02:00:00,3,28,1,0,0
232.79099642834126,25.121913434649205,429.42265169046345,170.58110375140967,50.10086932739802,0.9542486481317913,362.63971399470256,492.88903073532055,74.8319868402226,0.4943914273721326,13.691602640743863,1,0,23.18917714039389,42.394517838694,7.246605062227713,1.663692481951672,2023-03-04 03:00:00,3,8,1,0,0
226.84315778766174,63.21304032273012,468.176247225738,66.51061079093509,50.42222793603583,0.9511552173000365,230.94071196578417,626.1784766958322,79.52289992570918,0.3564631172953111,10.19338140577364,0,0,33.6363968796858,64.21815794933816,5.6617057565254925,2.9336948099793623,2023-01-18 17:00:00,3,15,2,1,0
216.50137246003706,62.35782191822154,404.9089270312768,93.30394025110996,49.6635473339953,0.945189386897971,475.6812784634477,566.446746972356,71.76350955290839,0.524445444960555,8.966539124956292,1,1,33.75416054673408,77.34626657246157,4.599648726402977,0.16718089474638156,2023-01-20 06:00:00,17,30,3,0,0
227.6156203863483,41.695555934434346,623.4751914044796,109.01925269552953,50.309180283129834,0.9036918368258395,320.57197037005403,643.5483769503069,67.49741192308264,0.524540974177134,7.053439654212616,0,1,32.851263617718125,80.38706524953028,3.1883424743658546,6.930454198365007,2023-01-21 14:00:00,8,9,3,1,0
